order_id;order_date;client_id;phone;email;brand;channel;items_count;gross_revenue;discount_amount;net_revenue;cogs;delivery_cost;acquisition_cost;order_status
ORD-0001599;2025-02-16;CUST_00695;+79998304421;user_695_190@example.com;UrbanStyle;online_site;3;16295.09;2444.26;13850.83;5817.35;350.0;1599.71;completed
ORD-0001612;2025-02-16;CUST_00702;+79996840069;user_702_455@example.com;SportActive;online_site;4;26305.76;3945.86;22359.9;10732.75;350.0;1306.35;completed
ORD-0001750;2025-02-16;CUST_00762;+79992007511;user_762_161@example.com;UrbanStyle;online_site;4;30501.2;1525.06;28976.14;12169.98;350.0;1492.38;completed
ORD-0001921;2025-02-16;CUST_00835;+79993270069;;UrbanStyle;online_site;3;14915.06;2237.26;12677.8;5324.68;350.0;1379.54;completed
ORD-0002265;2025-02-16;CUST_00981;;user_981_265@example.com;SportActive;online_site;4;37812.82;0.0;37812.82;18150.15;350.0;1156.48;completed
ORD-0002508;2025-02-16;CUST_01090;+79993358208;user_1090_341@example.com;UrbanStyle;online_app;4;19930.18;2989.53;16940.65;7115.07;250.0;1086.07;completed
ORD-0002655;2025-02-16;CUST_01142;+79994126532;;UrbanStyle;offline_pos;4;27994.63;5598.93;22395.7;9406.19;0.0;921.71;completed
ORD-0002483;2025-02-17;CUST_01077;;user_1077_379@example.com;UrbanStyle;online_site;3;23673.0;0.0;23673.0;9942.66;350.0;1205.53;completed
ORD-0002639;2025-02-17;CUST_01138;+79997692721;;UrbanStyle;online_site;1;5937.24;593.72;5343.52;2244.28;350.0;1389.94;cancelled
ORD-0002749;2025-02-17;CUST_01190;+79996716146;user_1190_875@example.com;SportActive;online_site;1;9942.24;994.22;8948.02;4295.05;350.0;1396.76;completed
ORD-0003342;2025-02-17;CUST_01442;+79995795781;;UrbanStyle;offline_pos;3;23666.02;0.0;23666.02;9939.73;0.0;999.31;completed
ORD-0001082;2025-02-18;CUST_00480;+79993345338;user_480_224@example.com;UrbanStyle;online_app;1;6290.9;943.63;5347.27;2245.85;250.0;1027.8;completed
ORD-0001380;2025-02-18;CUST_00595;+79999085438;user_595_454@example.com;SportActive;offline_pos;1;7361.77;368.09;6993.68;3356.97;0.0;1227.01;completed
ORD-0000055;2025-02-19;CUST_00031;+79997897151;user_31_578@example.com;SportActive;online_site;1;6292.49;314.62;5977.87;2869.38;350.0;1611.46;completed
ORD-0000590;2025-02-19;CUST_00254;+79998297090;user_254_381@example.com;SportActive;online_site;3;25961.41;2596.14;23365.27;11215.33;350.0;0.0;completed
ORD-0001565;2025-02-19;CUST_00682;+79991654924;user_682_998@example.com;SportActive;online_site;2;15701.65;2355.25;13346.4;6406.27;350.0;1313.71;completed
ORD-0001793;2025-02-19;CUST_00778;+79999901867;;UrbanStyle;online_site;1;5892.73;589.27;5303.46;2227.45;350.0;1665.19;completed
ORD-0002408;2025-02-19;CUST_01041;;user_1041_701@example.com;SportActive;online_app;4;36667.31;3666.73;33000.58;15840.28;250.0;1598.0;cancelled
ORD-0002462;2025-02-19;CUST_01069;+79997911031;user_1069_459@example.com;UrbanStyle;online_app;4;27070.08;2707.01;24363.07;10232.49;250.0;1748.87;completed
ORD-0002240;2025-02-20;CUST_00969;+79994354702;user_969_484@example.com;SportActive;online_site;3;22480.09;2248.01;20232.08;9711.4;350.0;1422.57;returned
ORD-0003312;2025-02-20;CUST_01424;+79991616293;;UrbanStyle;online_site;1;5783.58;1156.72;4626.86;1943.28;350.0;1681.0;completed
ORD-0003355;2025-02-20;CUST_01452;;user_1452_209@example.com;UrbanStyle;online_site;3;20309.5;1015.48;19294.02;8103.49;350.0;0.0;completed
ORD-0000092;2025-02-21;CUST_00045;+79999906779;;UrbanStyle;online_site;4;24106.67;0.0;24106.67;10124.8;350.0;1734.23;returned
ORD-0000713;2025-02-21;CUST_00308;+79993649811;;UrbanStyle;online_app;4;22164.62;1108.23;21056.39;8843.68;250.0;1747.44;completed
ORD-0001172;2025-02-21;CUST_00514;+79997866576;user_514_813@example.com;UrbanStyle;online_app;3;23198.88;1159.94;22038.94;9256.35;250.0;1485.5;completed
ORD-0002556;2025-02-21;CUST_01103;+79999494883;user_1103_167@example.com;UrbanStyle;online_app;4;20506.71;0.0;20506.71;8612.82;250.0;1472.86;completed
ORD-0000118;2025-02-22;CUST_00055;+79997817881;user_55_735@example.com;SportActive;online_site;1;8034.64;1606.93;6427.71;3085.3;350.0;1314.2;returned
ORD-0000639;2025-02-22;CUST_00274;;user_274_889@example.com;SportActive;online_app;3;28227.38;1411.37;26816.01;12871.68;250.0;0.0;completed
ORD-0000979;2025-02-22;CUST_00438;+79993300647;user_438_491@example.com;SportActive;online_site;2;14221.81;2844.36;11377.45;5461.18;350.0;905.51;completed
ORD-0001323;2025-02-22;CUST_00573;+79997150383;;SportActive;online_site;2;16677.75;0.0;16677.75;8005.32;350.0;0.0;completed
ORD-0001438;2025-02-22;CUST_00619;+79993700047;;SportActive;online_app;1;9295.14;0.0;9295.14;4461.67;250.0;0.0;completed
ORD-0001541;2025-02-22;CUST_00668;+79995588489;user_668_954@example.com;SportActive;online_site;1;9632.63;0.0;9632.63;4623.66;350.0;1309.21;completed
ORD-0001996;2025-02-22;CUST_00873;+79996242557;user_873_123@example.com;UrbanStyle;offline_pos;2;14848.36;2227.25;12621.11;5300.87;0.0;1659.13;completed
ORD-0002716;2025-02-22;CUST_01175;+79992768504;;SportActive;online_app;2;18829.46;941.47;17887.99;8586.24;250.0;1537.18;completed
ORD-0003384;2025-02-22;CUST_01466;+79994039834;user_1466_293@example.com;SportActive;online_app;1;9489.06;948.91;8540.15;4099.27;250.0;1690.68;completed
ORD-0002758;2025-02-23;CUST_01196;+79997061063;user_1196_565@example.com;UrbanStyle;online_app;4;20462.34;1023.12;19439.22;8164.47;250.0;1144.1;completed
ORD-0000032;2025-02-24;CUST_00020;;user_20_723@example.com;SportActive;online_site;4;28946.77;4342.02;24604.75;11810.28;350.0;1780.64;completed
ORD-0000168;2025-02-24;CUST_00074;+79999689889;;UrbanStyle;online_app;1;6505.17;0.0;6505.17;2732.17;250.0;1359.93;completed
ORD-0000892;2025-02-24;CUST_00395;;user_395_622@example.com;SportActive;online_site;2;14652.45;0.0;14652.45;7033.18;350.0;983.07;completed
ORD-0001220;2025-02-24;CUST_00531;+79995799841;;SportActive;offline_pos;1;8003.4;800.34;7203.06;3457.47;0.0;1120.39;returned
ORD-0001795;2025-02-24;CUST_00780;;user_780_819@example.com;SportActive;online_site;3;27659.66;4148.95;23510.71;11285.14;350.0;1240.74;completed
ORD-0001959;2025-02-24;CUST_00857;+79994562439;user_857_111@example.com;SportActive;online_app;1;9951.4;1990.28;7961.12;3821.34;250.0;0.0;completed
ORD-0002255;2025-02-24;CUST_00976;+79995138170;user_976_353@example.com;UrbanStyle;online_site;3;19166.65;3833.33;15333.32;6439.99;350.0;0.0;completed
ORD-0003228;2025-02-24;CUST_01395;+79998727632;user_1395_423@example.com;UrbanStyle;online_app;2;11565.14;578.26;10986.88;4614.49;250.0;1335.39;completed
ORD-0000059;2025-02-25;CUST_00033;+79998526486;;UrbanStyle;online_site;2;10051.78;2010.36;8041.42;3377.4;350.0;1728.53;returned
ORD-0000213;2025-02-25;CUST_00092;+79997296605;user_92_506@example.com;SportActive;online_app;1;7993.59;1598.72;6394.87;3069.54;250.0;1777.67;completed
ORD-0000441;2025-02-25;CUST_00190;+79992927455;user_190_880@example.com;UrbanStyle;online_app;4;24388.99;2438.9;21950.09;9219.04;250.0;1092.16;completed
ORD-0001069;2025-02-25;CUST_00475;+79998819107;;UrbanStyle;offline_pos;3;15807.72;0.0;15807.72;6639.24;0.0;1083.64;completed
ORD-0002153;2025-02-25;CUST_00935;+79991396379;;SportActive;offline_pos;2;19645.71;1964.57;17681.14;8486.95;0.0;1157.95;returned
ORD-0002902;2025-02-25;CUST_01259;+79991466456;;UrbanStyle;offline_pos;1;6130.4;0.0;6130.4;2574.77;0.0;1351.06;completed
ORD-0000672;2025-02-26;CUST_00293;+79991447065;user_293_711@example.com;UrbanStyle;online_site;1;6982.88;349.14;6633.74;2786.17;350.0;1456.78;cancelled
ORD-0001288;2025-02-26;CUST_00554;+79995352450;user_554_528@example.com;UrbanStyle;online_site;2;11100.33;0.0;11100.33;4662.14;350.0;0.0;completed
ORD-0002143;2025-02-26;CUST_00931;+79998834214;;SportActive;offline_pos;3;25920.1;5184.02;20736.08;9953.32;0.0;1452.09;completed
ORD-0002951;2025-02-26;CUST_01275;+79998653827;;UrbanStyle;online_app;4;24387.02;4877.4;19509.62;8194.04;250.0;1630.78;completed
ORD-0000034;2025-02-27;CUST_00022;+79996159230;user_22_345@example.com;UrbanStyle;offline_pos;3;15593.33;2339.0;13254.33;5566.82;0.0;1355.35;completed
ORD-0000465;2025-02-27;CUST_00202;+79996252285;;UrbanStyle;online_app;1;6306.27;1261.25;5045.02;2118.91;250.0;0.0;cancelled
ORD-0000766;2025-02-27;CUST_00325;;user_325_617@example.com;UrbanStyle;offline_pos;4;20892.07;1044.6;19847.47;8335.94;0.0;1111.75;completed
ORD-0002520;2025-02-27;CUST_01095;+79995133011;user_1095_384@example.com;SportActive;online_site;4;33867.93;1693.4;32174.53;15443.77;350.0;1729.26;completed
ORD-0002615;2025-02-27;CUST_01129;+79993074573;user_1129_457@example.com;UrbanStyle;online_app;3;23532.67;2353.27;21179.4;8895.35;250.0;1093.35;completed
ORD-0003351;2025-02-27;CUST_01449;+79992977453;user_1449_397@example.com;SportActive;online_site;2;16971.01;848.55;16122.46;7738.78;350.0;1457.21;completed
ORD-0000252;2025-02-28;CUST_00111;;user_111_690@example.com;SportActive;online_site;2;18409.12;3681.82;14727.3;7069.1;350.0;997.07;completed
ORD-0001338;2025-02-28;CUST_00579;+79994351238;user_579_896@example.com;UrbanStyle;online_app;3;20582.52;0.0;20582.52;8644.66;250.0;1427.36;completed
ORD-0001399;2025-02-28;CUST_00604;;user_604_102@example.com;UrbanStyle;online_site;1;5257.88;525.79;4732.09;1987.48;350.0;1694.24;completed
ORD-0001470;2025-02-28;CUST_00635;;user_635_125@example.com;SportActive;online_app;3;19013.52;1901.35;17112.17;8213.84;250.0;1759.4;completed
ORD-0001493;2025-02-28;CUST_00651;+79991912484;user_651_971@example.com;UrbanStyle;online_site;3;20695.14;3104.27;17590.87;7388.17;350.0;1694.73;completed
ORD-0001554;2025-02-28;CUST_00674;+79994535025;user_674_704@example.com;UrbanStyle;online_app;1;6036.27;905.44;5130.83;2154.95;250.0;1229.45;completed
ORD-0002058;2025-02-28;CUST_00897;+79991891328;user_897_100@example.com;SportActive;online_site;4;28867.6;1443.38;27424.22;13163.63;350.0;0.0;completed
ORD-0002704;2025-02-28;CUST_01171;+79994759700;;UrbanStyle;online_app;4;25771.92;1288.6;24483.32;10282.99;250.0;967.53;completed
ORD-0002935;2025-02-28;CUST_01271;+79999469165;;UrbanStyle;offline_pos;2;12599.64;629.98;11969.66;5027.26;0.0;1190.34;completed
ORD-0000063;2025-03-01;CUST_00035;+79991247595;user_35_195@example.com;SportActive;online_site;4;34863.77;0.0;34863.77;16734.61;350.0;0.0;completed
ORD-0001434;2025-03-01;CUST_00617;+79998004117;user_617_790@example.com;SportActive;online_app;1;10743.69;1074.37;9669.32;4641.27;250.0;955.9;completed
ORD-0001566;2025-03-02;CUST_00683;;user_683_717@example.com;UrbanStyle;online_site;1;7066.92;706.69;6360.23;2671.3;350.0;1571.94;completed
ORD-0001594;2025-03-02;CUST_00693;;user_693_202@example.com;UrbanStyle;online_site;1;9464.34;1892.87;7571.47;3180.02;350.0;1755.68;completed
ORD-0003292;2025-03-02;CUST_01418;+79994018851;user_1418_105@example.com;UrbanStyle;online_site;1;7918.63;395.93;7522.7;3159.53;350.0;1666.85;completed
ORD-0001828;2025-03-03;CUST_00793;+79991191837;;SportActive;online_app;1;11589.27;579.46;11009.81;5284.71;250.0;1334.3;returned
ORD-0002512;2025-03-03;CUST_01091;+79999812402;user_1091_357@example.com;UrbanStyle;online_app;2;13982.49;699.12;13283.37;5579.02;250.0;1672.85;completed
ORD-0002772;2025-03-03;CUST_01203;+79999770751;user_1203_256@example.com;UrbanStyle;online_app;3;26391.96;2639.2;23752.76;9976.16;250.0;1614.89;completed
ORD-0002800;2025-03-03;CUST_01220;+79991495869;;UrbanStyle;online_site;2;14359.72;0.0;14359.72;6031.08;350.0;1637.15;completed
ORD-0000172;2025-03-04;CUST_00075;+79999910914;user_75_672@example.com;UrbanStyle;online_app;3;30955.52;4643.33;26312.19;11051.12;250.0;1647.65;cancelled
ORD-0001741;2025-03-04;CUST_00758;+79994334029;user_758_469@example.com;SportActive;online_app;2;17076.16;2561.42;14514.74;6967.08;250.0;1368.94;completed
ORD-0003296;2025-03-04;CUST_01419;;user_1419_768@example.com;UrbanStyle;offline_pos;2;13270.88;2654.18;10616.7;4459.01;0.0;1134.72;completed
ORD-0002191;2025-03-05;CUST_00948;+79999776491;;UrbanStyle;online_site;2;19494.89;0.0;19494.89;8187.85;350.0;0.0;completed
ORD-0003396;2025-03-05;CUST_01474;+79993186206;user_1474_439@example.com;UrbanStyle;online_app;1;6835.59;0.0;6835.59;2870.95;250.0;0.0;completed
ORD-0000043;2025-03-06;CUST_00024;;user_24_662@example.com;UrbanStyle;online_site;3;31241.02;3124.1;28116.92;11809.11;350.0;1048.08;completed
ORD-0001002;2025-03-06;CUST_00449;+79997676912;user_449_618@example.com;UrbanStyle;online_app;1;9505.87;1425.88;8079.99;3393.6;250.0;0.0;completed
ORD-0002741;2025-03-06;CUST_01186;+79993463932;user_1186_817@example.com;UrbanStyle;online_app;2;16640.47;3328.09;13312.38;5591.2;250.0;0.0;completed
ORD-0002810;2025-03-06;CUST_01224;;user_1224_966@example.com;SportActive;online_site;4;45608.69;9121.74;36486.95;17513.74;350.0;1305.01;completed
ORD-0002962;2025-03-06;CUST_01280;+79999203901;user_1280_314@example.com;SportActive;online_site;3;26768.03;0.0;26768.03;12848.65;350.0;1665.42;completed
ORD-0000200;2025-03-07;CUST_00085;+79997610562;user_85_706@example.com;UrbanStyle;offline_pos;3;24613.8;3692.07;20921.73;8787.13;0.0;1192.86;completed
ORD-0000551;2025-03-07;CUST_00239;;user_239_711@example.com;UrbanStyle;online_site;3;26744.66;1337.23;25407.43;10671.12;350.0;0.0;completed
ORD-0000856;2025-03-07;CUST_00373;+79997655572;user_373_892@example.com;UrbanStyle;online_app;3;30807.6;6161.52;24646.08;10351.35;250.0;0.0;cancelled
ORD-0001639;2025-03-07;CUST_00713;+79991111126;user_713_882@example.com;SportActive;online_site;1;8823.79;441.19;8382.6;4023.65;350.0;0.0;completed
ORD-0002404;2025-03-07;CUST_01037;+79994801288;;UrbanStyle;online_site;4;31857.32;3185.73;28671.59;12042.07;350.0;980.83;completed
ORD-0002461;2025-03-07;CUST_01068;;user_1068_883@example.com;SportActive;online_site;4;34977.44;1748.87;33228.57;15949.71;350.0;1714.6;completed
ORD-0002859;2025-03-07;CUST_01243;+79994824620;user_1243_635@example.com;SportActive;online_site;2;17281.9;3456.38;13825.52;6636.25;350.0;910.82;completed
ORD-0001130;2025-03-08;CUST_00498;+79996428919;;UrbanStyle;online_site;2;17395.77;1739.58;15656.19;6575.6;350.0;1214.95;completed
ORD-0001274;2025-03-08;CUST_00550;;user_550_674@example.com;SportActive;online_app;1;12044.84;1806.73;10238.11;4914.29;250.0;0.0;completed
ORD-0001314;2025-03-08;CUST_00566;+79997767819;user_566_539@example.com;SportActive;online_site;4;36169.82;3616.98;32552.84;15625.36;350.0;1041.85;completed
ORD-0001317;2025-03-08;CUST_00569;+79997669290;;UrbanStyle;offline_pos;3;25538.37;0.0;25538.37;10726.12;0.0;954.5;completed
ORD-0001374;2025-03-08;CUST_00592;;user_592_551@example.com;UrbanStyle;online_app;1;8862.55;443.13;8419.42;3536.16;250.0;1329.26;returned
ORD-0001776;2025-03-08;CUST_00772;+79992796087;;UrbanStyle;online_app;4;40738.51;8147.7;32590.81;13688.14;250.0;1183.26;completed
ORD-0002198;2025-03-08;CUST_00951;;user_951_414@example.com;UrbanStyle;online_app;3;21906.93;3286.04;18620.89;7820.77;250.0;1197.8;completed
ORD-0002770;2025-03-08;CUST_01201;+79999877514;;SportActive;offline_pos;1;12673.4;2534.68;10138.72;4866.59;0.0;979.23;completed
ORD-0002954;2025-03-08;CUST_01277;+79997345068;;SportActive;online_site;1;8919.11;1337.87;7581.24;3639.0;350.0;1781.72;completed
ORD-0003453;2025-03-08;CUST_01500;+79991347555;user_1500_212@example.com;SportActive;offline_pos;2;24406.69;3661.0;20745.69;9957.93;0.0;0.0;completed
ORD-0000949;2025-03-09;CUST_00424;+79995153279;;SportActive;offline_pos;1;10278.86;1027.89;9250.97;4440.47;0.0;1781.11;completed
ORD-0000969;2025-03-09;CUST_00433;+79995597283;user_433_195@example.com;SportActive;online_app;2;23187.68;4637.54;18550.14;8904.07;250.0;1663.45;completed
ORD-0000999;2025-03-09;CUST_00447;+79998060918;user_447_474@example.com;UrbanStyle;online_site;2;18827.9;3765.58;15062.32;6326.17;350.0;1275.15;cancelled
ORD-0001263;2025-03-09;CUST_00547;+79991141997;user_547_329@example.com;SportActive;offline_pos;3;25424.83;3813.72;21611.11;10373.33;0.0;1690.83;completed
ORD-0001694;2025-03-09;CUST_00736;;user_736_186@example.com;SportActive;online_site;4;50388.38;2519.42;47868.96;22977.1;350.0;0.0;completed
ORD-0001986;2025-03-09;CUST_00871;+79997502651;;SportActive;online_site;3;35575.98;5336.4;30239.58;14515.0;350.0;933.37;completed
ORD-0002303;2025-03-09;CUST_00996;+79991360413;user_996_398@example.com;UrbanStyle;online_site;3;24254.51;4850.9;19403.61;8149.52;350.0;1373.37;completed
ORD-0000569;2025-03-10;CUST_00245;;user_245_933@example.com;SportActive;online_site;3;38413.71;5762.06;32651.65;15672.79;350.0;1440.39;completed
ORD-0000755;2025-03-10;CUST_00322;+79997268384;;SportActive;offline_pos;2;25385.59;5077.12;20308.47;9748.07;0.0;1059.49;completed
ORD-0000981;2025-03-10;CUST_00439;+79992147756;user_439_643@example.com;UrbanStyle;online_app;2;17351.19;1735.12;15616.07;6558.75;250.0;1395.21;returned
ORD-0001063;2025-03-10;CUST_00472;+79992044933;user_472_545@example.com;SportActive;online_site;3;28840.24;4326.04;24514.2;11766.82;350.0;1156.58;completed
ORD-0002212;2025-03-10;CUST_00957;;user_957_727@example.com;UrbanStyle;online_site;1;7824.31;782.43;7041.88;2957.59;350.0;1407.18;completed
ORD-0002836;2025-03-10;CUST_01233;+79998994829;;UrbanStyle;online_site;2;13573.7;1357.37;12216.33;5130.86;350.0;955.82;completed
ORD-0003350;2025-03-10;CUST_01448;+79998092102;user_1448_607@example.com;UrbanStyle;offline_pos;1;7681.82;1152.27;6529.55;2742.41;0.0;1758.44;completed
ORD-0003435;2025-03-10;CUST_01491;+79996446473;user_1491_158@example.com;SportActive;online_site;3;24771.8;4954.36;19817.44;9512.37;350.0;988.84;completed
ORD-0000296;2025-03-11;CUST_00135;;user_135_448@example.com;SportActive;online_app;2;24554.42;1227.72;23326.7;11196.82;250.0;1138.06;completed
ORD-0000928;2025-03-11;CUST_00413;+79999479842;user_413_768@example.com;UrbanStyle;online_app;1;9316.18;465.81;8850.37;3717.16;250.0;1013.85;completed
ORD-0001810;2025-03-11;CUST_00786;;user_786_327@example.com;UrbanStyle;online_site;3;21446.14;0.0;21446.14;9007.38;350.0;988.69;completed
ORD-0002592;2025-03-11;CUST_01116;+79998566133;user_1116_354@example.com;UrbanStyle;online_site;3;30319.21;3031.92;27287.29;11460.66;350.0;0.0;completed
ORD-0000314;2025-03-12;CUST_00141;+79993589751;user_141_176@example.com;UrbanStyle;online_app;3;27128.42;0.0;27128.42;11393.94;250.0;0.0;completed
ORD-0000709;2025-03-12;CUST_00306;;user_306_345@example.com;UrbanStyle;online_site;2;19805.47;3961.09;15844.38;6654.64;350.0;1731.89;completed
ORD-0001873;2025-03-12;CUST_00816;;user_816_794@example.com;SportActive;online_site;2;24583.81;2458.38;22125.43;10620.21;350.0;1616.51;completed
ORD-0001881;2025-03-12;CUST_00819;+79999787997;user_819_238@example.com;UrbanStyle;online_app;4;39966.09;0.0;39966.09;16785.76;250.0;1504.06;completed
ORD-0000610;2025-03-13;CUST_00265;+79997054838;user_265_667@example.com;UrbanStyle;offline_pos;3;27619.99;1381.0;26238.99;11020.38;0.0;1116.61;completed
ORD-0000743;2025-03-13;CUST_00318;+79991114590;user_318_367@example.com;UrbanStyle;online_site;4;28637.57;4295.64;24341.93;10223.61;350.0;1696.89;completed
ORD-0001196;2025-03-13;CUST_00521;+79992622400;user_521_187@example.com;UrbanStyle;online_site;1;7572.74;1135.91;6436.83;2703.47;350.0;0.0;completed
ORD-0001516;2025-03-13;CUST_00659;+79992282825;;SportActive;online_app;1;9289.53;1857.91;7431.62;3567.18;250.0;910.9;completed
ORD-0002824;2025-03-13;CUST_01230;+79998247127;user_1230_315@example.com;SportActive;online_site;4;37686.41;5652.96;32033.45;15376.06;350.0;1293.0;completed
ORD-0003428;2025-03-13;CUST_01488;+79995659980;;UrbanStyle;offline_pos;1;7435.86;1115.38;6320.48;2654.6;0.0;0.0;completed
ORD-0000191;2025-03-14;CUST_00081;;user_81_977@example.com;SportActive;online_site;1;10477.58;1571.64;8905.94;4274.85;350.0;0.0;completed
ORD-0000647;2025-03-14;CUST_00280;;user_280_493@example.com;SportActive;online_site;3;33466.62;1673.33;31793.29;15260.78;350.0;1343.39;completed
ORD-0000950;2025-03-14;CUST_00425;+79997949543;user_425_484@example.com;UrbanStyle;offline_pos;3;30845.94;6169.19;24676.75;10364.23;0.0;1075.71;completed
ORD-0002811;2025-03-14;CUST_01225;+79995113127;user_1225_650@example.com;SportActive;online_site;3;33440.49;0.0;33440.49;16051.44;350.0;1288.04;completed
