Дата транзакции;id Клиента;№ операции;Сумма;Статус;email Клиента;Дата первой продажи;Номер когорты;Количество товаров;Товар 1;Товар 2;Товар 3;Месяц
02.03.2021;1398;;2 700;completed;Avaanderson66@yandex.ru;44257;3;2;1900.0;800.0;;3
06.05.2021;1616;;8 800;completed;Oliveranderson13@mail.ru;44322;5;3;1900.0;2000.0;4900.0;5
25.05.2021;1280;;10 300;completed;Sophiamoore13@yandex.ru;44341;5;3;3500.0;1900.0;4900.0;5
30.01.2022;2195;;2 140;completed;sophiamoore0@gmail.com;44316;4;3;1100.0;240.0;800.0;13
02.02.2022;2056;;7 587;returned;Isabellathomas13@outlook.com;44247;2;3;587.0;3500.0;3500.0;14
11.02.2022;1307;;2 490;completed;Charlottelopez0@mail.ru;44603;14;3;800.0;890.0;800.0;14
15.02.2022;2317;;2 550;completed;Liamlopez13@outlook.com;44250;2;3;325.0;1900.0;325.0;14
20.09.2021;1436;;1 455;completed;Liamjackson33@yahoo.com;44459;9;3;240.0;890.0;325.0;9
19.03.2021;1645;;1 540;completed;avasmith0@gmail.com;44274;3;3;890.0;325.0;325.0;3
05.10.2021;1441;;3 287;completed;Charlottejackson13@yahoo.com;44380;7;3;1900.0;800.0;587.0;10
09.10.2021;2017;;6 115;completed;Avajackson13@yahoo.com;44478;10;3;890.0;4900.0;325.0;10
09.11.2021;4106;;1 750;completed;Alexandertaylor13@mail.ru;44509;11;3;1100.0;325.0;325.0;11
18.04.2021;2390;;2 465;completed;Liamtaylor33@outlook.com;44304;4;3;325.0;240.0;1900.0;4
05.11.2021;1258;;13 300;completed;Isabellataylor1987@yandex.ru;44371;6;3;4900.0;4900.0;3500.0;11
20.07.2021;1728;;7 487;completed;Liammartinez0@mail.ru;44291;4;3;2000.0;587.0;4900.0;7
03.08.2021;3767;;2 577;completed;Charlottebrown1993@outlook.com;44359;6;3;587.0;890.0;1100.0;8
16.09.2021;3211;;912;completed;Avalopez1987@mail.ru;44324;5;2;;325.0;587.0;9
06.12.2021;1838;;6 390;completed;Emmamoore13@mail.ru;44349;6;3;2000.0;890.0;3500.0;12
23.06.2021;2471;;5 140;completed;Emmamoore13@yandex.ru;44370;6;2;4900.0;240.0;;6
06.07.2021;2462;;7 040;completed;Isabellaanderson1987@gmail.com;44383;7;3;4900.0;240.0;1900.0;7
04.01.2022;2235;;5 225;completed;Emmamoore66@mail.ru;44324;5;2;325.0;;4900.0;13
30.07.2021;3478;;6 300;returned;Alexandertaylor88@outlook.com;44391;7;3;2000.0;3500.0;800.0;7
02.03.2021;3993;;1 365;completed;sophiamartinez13@gmail.com;44243;2;3;240.0;325.0;800.0;3
01.05.2021;3513;;587;completed;Sophiawilliams33@yandex.ru;44317;5;1;;;587.0;5
13.07.2021;2921;;7 790;returned;Avataylor1987@mail.ru;44390;7;3;890.0;2000.0;4900.0;7
24.12.2021;1422;;5 640;completed;Sophiabrown88@yahoo.com;44374;6;3;1900.0;240.0;3500.0;12
12.05.2021;3876;;2 187;returned;Liamthomas13@yandex.ru;44317;5;3;800.0;800.0;587.0;5
02.10.2021;3885;;9 290;completed;lucasthomas66@gmail.com;44471;10;3;4900.0;890.0;3500.0;10
31.12.2021;3318;;5 790;completed;Alexanderthomas1987@outlook.com;44285;3;2;890.0;4900.0;;12
08.07.2021;3590;;5 465;returned;charlottethomas12@outlook.com;44269;3;3;240.0;325.0;4900.0;7
21.03.2021;2566;;4 100;completed;Oliverjackson69@mail.ru;44276;3;3;1100.0;1900.0;1100.0;3
17.09.2021;2973;;2 800;completed;Charlottetaylor0@yandex.ru;44408;7;2;800.0;2000.0;;9
22.02.2021;2005;;6 287;completed;Isabellamoore1987@yandex.ru;44249;2;3;587.0;4900.0;800.0;2
24.02.2021;1638;;7 900;completed;Charlottewilliams1987@mail.ru;44251;2;3;1100.0;4900.0;1900.0;2
09.03.2021;2288;;3 690;returned;Emmasmith1993@outlook.com;44264;3;3;2000.0;800.0;890.0;3
05.10.2021;2312;;6 800;completed;Olivermartinez2007@outlook.com;44244;2;2;1900.0;4900.0;;10
12.09.2021;4181;;2 140;completed;Sophiathomas1993@yahoo.com;44451;9;2;1900.0;;240.0;9
01.07.2021;3055;;4 587;returned;Sophiathomas2007@mail.ru;44378;7;3;587.0;2000.0;2000.0;7
29.05.2021;2245;;8 987;completed;emmathomas69@gmail.com;44315;4;3;4900.0;3500.0;587.0;5
26.12.2021;3464;;6 500;completed;Avathomas0@yahoo.com;44267;3;3;4900.0;800.0;800.0;12
24.08.2021;4089;;5 700;completed;Avabrown33@yandex.ru;44415;8;3;1100.0;3500.0;1100.0;8
24.02.2021;1856;;5 140;completed;Sophiamartinez2007@yahoo.com;44251;2;2;;4900.0;240.0;2
19.11.2021;3307;;2 015;completed;alexandermartinez1993@gmail.com;44309;4;3;325.0;890.0;800.0;11
13.09.2021;2160;;2 480;completed;Charlottethomas88@gmail.com;44293;4;3;240.0;2000.0;240.0;9
02.09.2021;3550;;3 740;completed;Oliverwilliams0@yandex.ru;44348;6;2;;3500.0;240.0;9
18.10.2021;2010;;3 425;completed;Alexandertaylor1993@outlook.com;44446;9;3;325.0;2000.0;1100.0;10
11.06.2021;3493;;4 925;returned;Lucastaylor66@mail.ru;44331;5;3;325.0;3500.0;1100.0;6
16.10.2021;3740;;2 440;completed;Lucasanderson66@mail.ru;44289;4;3;240.0;1100.0;1100.0;10
16.09.2021;3814;;2 580;completed;Avathomas2007@yandex.ru;44455;9;3;890.0;800.0;890.0;9
11.06.2021;1797;;6 900;completed;Oliversmith69@mail.ru;44290;4;2;4900.0;2000.0;;6
27.04.2021;2051;;4 327;completed;Liamsmith2007@yandex.ru;44313;4;3;3500.0;587.0;240.0;4
23.06.2021;3906;;1 455;completed;Avajackson88@yandex.ru;44284;3;3;240.0;325.0;890.0;6
26.02.2021;2176;;6 377;completed;Emmataylor66@yahoo.com;44253;2;3;4900.0;890.0;587.0;2
02.03.2021;3001;;1 340;completed;williamtaylor1993@gmail.com;44257;3;2;;240.0;1100.0;3
11.07.2021;2725;;2 577;completed;Charlottethomas88@yandex.ru;44388;7;3;1100.0;890.0;587.0;7
15.01.2022;1989;;9 290;completed;Isabellamartinez88@yandex.ru;44362;6;3;890.0;3500.0;4900.0;13
17.11.2021;2960;;2 487;returned;Charlottelopez2007@yahoo.com;44323;5;2;1900.0;;587.0;11
20.07.2021;2142;;6 325;completed;Charlottemoore12@outlook.com;44397;7;3;325.0;1100.0;4900.0;7
17.07.2021;2983;;2 587;completed;Isabellajackson12@outlook.com;44394;7;2;587.0;2000.0;;7
08.11.2021;3090;;3 590;completed;Oliversmith13@mail.ru;44255;2;3;890.0;1900.0;800.0;11
05.04.2021;1382;;4 890;completed;williamthomas69@yahoo.com;44291;4;3;890.0;2000.0;2000.0;4
23.03.2021;1841;;1 900;completed;olivertaylor88@gmail.com;44278;3;1;1900.0;;;3
13.11.2021;2475;;3 125;completed;Isabellamoore66@outlook.com;44268;3;3;325.0;2000.0;800.0;11
11.02.2022;1790;;2 380;completed;alexanderlopez1993@gmail.com;44293;4;3;1900.0;240.0;240.0;14
30.10.2021;1655;;2 565;completed;Charlottemartinez2007@yandex.ru;44438;8;3;325.0;2000.0;240.0;10
26.08.2021;3867;;4 600;completed;Charlottelopez88@yandex.ru;44388;7;2;1100.0;3500.0;;8
04.09.2021;1830;;2 700;completed;Williamanderson69@mail.ru;44260;3;3;800.0;800.0;1100.0;9
28.04.2021;3521;;1 125;completed;Isabellataylor66@yandex.ru;44314;4;2;800.0;325.0;;4
08.07.2021;3286;;3 115;completed;charlottelopez1993@gmail.com;44385;7;3;1900.0;890.0;325.0;7
02.09.2021;2521;;1 040;returned;Williamlopez0@yahoo.com;44282;3;2;240.0;800.0;;9
16.08.2021;2100;;6 074;completed;Isabellathomas12@mail.ru;44424;8;3;587.0;587.0;4900.0;8
28.10.2021;2179;;1 100;returned;Isabellabrown2007@yandex.ru;44497;10;1;;1100.0;;10
11.07.2021;3050;;565;returned;Charlottemoore13@yahoo.com;44247;2;2;325.0;240.0;;7
02.02.2022;1653;;7 225;completed;Lucaswilliams1987@mail.ru;44295;4;3;4900.0;325.0;2000.0;14
02.01.2022;2682;;6 300;completed;Charlotteanderson2007@outlook.com;44312;4;3;3500.0;2000.0;800.0;13
11.05.2021;4167;;8 400;completed;Lucasbrown1993@mail.ru;44327;5;2;;3500.0;4900.0;5
03.12.2021;3436;;1 387;returned;Williamlopez1993@mail.ru;44516;11;2;800.0;587.0;;12
08.01.2022;3884;;3 025;returned;Liambrown2007@mail.ru;44569;13;3;325.0;1900.0;800.0;13
17.10.2021;3451;;2 565;completed;Charlottemoore69@yandex.ru;44449;9;3;325.0;240.0;2000.0;10
29.11.2021;3699;;5 700;completed;liambrown12@gmail.com;44249;2;2;800.0;4900.0;;11
05.06.2021;1533;;4 900;completed;Lucasanderson2007@outlook.com;44352;6;1;;;4900.0;6
21.07.2021;3442;;3 377;completed;Liammartinez1993@mail.ru;44398;7;3;587.0;890.0;1900.0;7
04.12.2021;3023;;1 780;completed;Sophialopez13@mail.ru;44309;4;2;890.0;890.0;;12
28.11.2021;4027;;3 040;completed;Alexanderwilliams88@yandex.ru;44300;4;3;2000.0;800.0;240.0;11
06.09.2021;3344;;2 550;completed;Alexanderbrown2007@outlook.com;44445;9;3;325.0;325.0;1900.0;9
07.10.2021;2506;;4 925;completed;liamthomas0@gmail.com;44297;4;3;3500.0;1100.0;325.0;10
18.12.2021;3668;;8 725;completed;Charlottejackson1993@yahoo.com;44381;7;3;3500.0;325.0;4900.0;12
30.01.2022;3077;;5 490;completed;Emmasmith13@yahoo.com;44591;13;3;890.0;3500.0;1100.0;13
26.02.2021;3386;;1 425;completed;Avajackson1987@yahoo.com;44253;2;2;1100.0;;325.0;2
18.01.2022;3941;;4 600;completed;Lucasmartinez33@mail.ru;44496;10;2;1100.0;;3500.0;13
04.10.2021;3274;;650;completed;Isabellawilliams0@mail.ru;44435;8;2;325.0;325.0;;10
15.04.2021;3964;;2 940;returned;Avamartinez1993@mail.ru;44301;4;3;1900.0;240.0;800.0;4
18.03.2021;2138;;9 500;completed;Emmabrown2007@mail.ru;44273;3;3;3500.0;1100.0;4900.0;3
20.03.2021;2986;;1 840;completed;Lucasanderson66@mail.ru;44244;2;3;800.0;800.0;240.0;3
31.12.2021;2032;;1 280;completed;Oliveranderson1993@yahoo.com;44561;12;3;800.0;240.0;240.0;12
29.10.2021;3916;;6 290;completed;Sophiamartinez12@mail.ru;44388;7;3;1900.0;890.0;3500.0;10
19.04.2021;3434;;4 412;completed;Emmabrown66@yandex.ru;44305;4;3;587.0;3500.0;325.0;4
05.12.2021;2678;;1 927;completed;Charlottelopez1987@outlook.com;44462;9;3;240.0;587.0;1100.0;12
22.08.2021;2115;;2 015;completed;Sophiawilliams33@gmail.com;44295;4;3;800.0;890.0;325.0;8
29.10.2021;3281;;5 940;returned;Emmalopez12@outlook.com;44498;10;3;240.0;800.0;4900.0;10
15.03.2021;2318;;6 025;returned;Avalopez2007@yahoo.com;44270;3;3;800.0;325.0;4900.0;3
23.05.2021;3591;;4 925;completed;Sophiabrown1993@outlook.com;44339;5;3;325.0;1100.0;3500.0;5
30.12.2021;3528;;4 140;completed;Sophiawilliams33@yahoo.com;44560;12;3;2000.0;240.0;1900.0;12
30.07.2021;2534;;6 800;completed;Oliversmith12@mail.ru;44407;7;3;4900.0;1100.0;800.0;7
25.03.2021;4087;;2 790;completed;isabellasmith0@gmail.com;44280;3;2;890.0;;1900.0;3
04.08.2021;1922;;3 130;completed;Williamthomas13@yandex.ru;44351;6;3;240.0;2000.0;890.0;8
15.12.2021;2646;;1 690;completed;Avamartinez2007@yahoo.com;44545;12;2;800.0;890.0;;12
28.11.2021;1550;;1 974;completed;isabellamartinez66@gmail.com;44528;11;3;587.0;587.0;800.0;11
06.10.2021;2349;;2 200;completed;emmajackson0@gmail.com;44263;3;2;1100.0;1100.0;;10
13.09.2021;3958;;1 130;completed;Avasmith69@outlook.com;44452;9;2;;240.0;890.0;9
17.02.2021;2536;;3 130;completed;Lucassmith1993@yahoo.com;44244;2;3;2000.0;240.0;890.0;2
08.11.2021;1837;;4 540;completed;Liamlopez69@outlook.com;44472;10;3;240.0;3500.0;800.0;11
20.02.2021;1851;;2 230;completed;Isabellajackson13@mail.ru;44247;2;3;240.0;1100.0;890.0;2
23.08.2021;1527;;565;completed;Liamwilliams2007@yandex.ru;44352;6;2;;240.0;325.0;8
16.01.2022;4159;;5 465;completed;Isabellamartinez88@yandex.ru;44484;10;3;4900.0;325.0;240.0;13
17.04.2021;1941;;4 630;completed;Avalopez1993@yandex.ru;44287;4;3;3500.0;240.0;890.0;4
01.12.2021;3567;;1 802;returned;Liamsmith13@mail.ru;44531;12;3;325.0;587.0;890.0;12
09.05.2021;1304;;650;completed;Charlottesmith1987@outlook.com;44315;4;2;325.0;325.0;;5
25.03.2021;2839;;1 540;completed;Alexanderthomas33@outlook.com;44280;3;3;890.0;325.0;325.0;3
02.07.2021;1868;;1 687;completed;Avaanderson1993@yahoo.com;44329;5;2;1100.0;587.0;;7
25.08.2021;2191;;2 487;completed;emmalopez66@gmail.com;44286;3;2;1900.0;;587.0;8
28.07.2021;2552;;4 700;returned;charlottemartinez12@gmail.com;44397;7;3;1900.0;800.0;2000.0;7
28.02.2021;3090;;2 525;completed;Oliversmith13@mail.ru;44255;2;3;325.0;1100.0;1100.0;2
26.10.2021;4080;;6 800;completed;Liamtaylor13@yandex.ru;44495;10;2;;4900.0;1900.0;10
05.01.2022;2626;;5 727;completed;Williammoore1987@yandex.ru;44566;13;3;4900.0;240.0;587.0;13
29.08.2021;2341;;3 680;completed;Liamthomas0@yandex.ru;44437;8;3;890.0;890.0;1900.0;8
26.02.2021;1833;;4 600;completed;alexandersmith0@gmail.com;44253;2;2;3500.0;;1100.0;2
29.03.2021;3412;;5 500;completed;Sophiamoore0@yandex.ru;44284;3;2;3500.0;;2000.0;3
15.09.2021;1314;;8 100;completed;williamthomas33@gmail.com;44454;9;3;3500.0;3500.0;1100.0;9
19.04.2021;2208;;8 640;completed;Liamanderson1993@yandex.ru;44301;4;3;3500.0;240.0;4900.0;4
30.11.2021;3431;;1 627;completed;Emmawilliams1987@outlook.com;44372;6;3;587.0;240.0;800.0;11
22.11.2021;2192;;2 367;completed;Sophiajackson66@mail.ru;44284;3;3;587.0;890.0;890.0;11
30.10.2021;1480;;1 780;completed;Alexandermoore69@yandex.ru;44327;5;2;890.0;890.0;;10
06.09.2021;3837;;1 990;completed;sophiaanderson88@gmail.com;44445;9;2;1100.0;890.0;;9
24.05.2021;2642;;3 215;completed;Oliveranderson0@outlook.com;44285;3;3;2000.0;890.0;325.0;5
05.01.2022;1800;;8 800;completed;Oliversmith0@gmail.com;44566;13;3;4900.0;1900.0;2000.0;13
24.08.2021;3266;;4 715;completed;Sophiabrown0@outlook.com;44432;8;3;890.0;3500.0;325.0;8
13.02.2022;2468;;3 130;returned;Alexanderanderson69@yandex.ru;44385;7;3;890.0;240.0;2000.0;14
03.08.2021;1629;;4 387;returned;Lucaslopez1987@yahoo.com;44411;8;3;1900.0;587.0;1900.0;8
27.05.2021;2035;;4 625;completed;Emmabrown88@outlook.com;44343;5;3;3500.0;800.0;325.0;5
20.05.2021;1614;;1 040;completed;Emmaanderson1993@mail.ru;44336;5;2;800.0;;240.0;5
11.12.2021;3543;;6 290;completed;Liammartinez1987@yahoo.com;44541;12;3;890.0;1900.0;3500.0;12
17.05.2021;1525;;8 725;completed;Oliverlopez1993@yahoo.com;44333;5;3;4900.0;325.0;3500.0;5
23.11.2021;2795;;1 627;completed;Sophiamoore1987@mail.ru;44404;7;3;240.0;800.0;587.0;11
03.08.2021;3426;;2 487;completed;Lucassmith2007@yandex.ru;44411;8;3;1100.0;587.0;800.0;8
20.11.2021;1410;;4 390;completed;Isabellaanderson88@mail.ru;44272;3;2;3500.0;890.0;;11
19.03.2021;1807;;5 500;completed;Oliverlopez12@outlook.com;44274;3;2;2000.0;3500.0;;3
21.11.2021;1896;;7 690;completed;Sophiawilliams0@mail.ru;44244;2;3;4900.0;890.0;1900.0;11
08.10.2021;4011;;4 000;completed;Charlottethomas69@yahoo.com;44257;3;2;;2000.0;2000.0;10
10.02.2022;1908;;3 900;returned;Lucaslopez33@mail.ru;44595;14;2;;2000.0;1900.0;14
12.06.2021;3767;;4 900;completed;Charlottebrown1993@outlook.com;44359;6;3;1900.0;1900.0;1100.0;6
02.08.2021;3195;;7 325;completed;oliverlopez33@gmail.com;44410;8;3;3500.0;3500.0;325.0;8
31.07.2021;2256;;9 290;completed;Avasmith0@yandex.ru;44391;7;3;890.0;4900.0;3500.0;7
02.07.2021;3121;;7 125;completed;Avamoore33@yandex.ru;44379;7;3;325.0;1900.0;4900.0;7
16.03.2021;3798;;4 065;returned;Avalopez13@outlook.com;44271;3;3;240.0;325.0;3500.0;3
26.02.2021;3653;;9 000;completed;Alexanderjackson66@yahoo.com;44253;2;3;2000.0;3500.0;3500.0;2
05.07.2021;4090;;6 030;completed;Charlottelopez13@yahoo.com;44350;6;3;890.0;4900.0;240.0;7
03.11.2021;3814;;4 887;completed;Avathomas2007@yandex.ru;44455;9;3;800.0;587.0;3500.0;11
11.07.2021;1950;;2 380;completed;Oliverwilliams1987@yahoo.com;44321;5;3;240.0;240.0;1900.0;7
21.09.2021;2545;;1 712;completed;Isabellajackson1993@mail.ru;44460;9;3;587.0;325.0;800.0;9
18.02.2021;2920;;2 325;completed;liammartinez1993@gmail.com;44245;2;2;325.0;2000.0;;2
28.12.2021;1725;;1 237;completed;Williammoore69@yandex.ru;44379;7;3;325.0;587.0;325.0;12
23.11.2021;3326;;3 687;completed;emmamartinez33@yahoo.com;44523;11;3;2000.0;1100.0;587.0;11
01.09.2021;3662;;1 425;completed;Liambrown33@yahoo.com;44256;3;2;325.0;1100.0;;9
11.04.2021;1586;;1 365;completed;Sophiataylor1987@yahoo.com;44297;4;3;240.0;800.0;325.0;4
06.04.2021;3239;;2 225;completed;Williambrown33@outlook.com;44292;4;2;325.0;;1900.0;4
11.11.2021;1300;;1 215;completed;Avathomas1993@yandex.ru;44413;8;2;890.0;325.0;;11
08.07.2021;2090;;2 790;returned;Alexandermartinez66@yandex.ru;44385;7;2;;1900.0;890.0;7
05.02.2022;4113;;4 977;completed;Avathomas66@mail.ru;44597;14;3;3500.0;890.0;587.0;14
17.10.2021;3882;;4 125;completed;Oliverbrown0@yandex.ru;44486;10;3;325.0;1900.0;1900.0;10
14.05.2021;2366;;4 790;completed;Liamwilliams88@mail.ru;44330;5;3;890.0;2000.0;1900.0;5
10.05.2021;4006;;10 300;completed;Alexanderanderson1987@yahoo.com;44326;5;3;1900.0;4900.0;3500.0;5
07.12.2021;4123;;10 400;completed;Olivermoore33@yahoo.com;44245;2;3;3500.0;4900.0;2000.0;12
04.10.2021;3592;;9 200;completed;Olivermartinez66@yahoo.com;44473;10;3;4900.0;800.0;3500.0;10
01.06.2021;3500;;2 187;completed;Alexanderbrown12@outlook.com;44348;6;3;587.0;800.0;800.0;6
22.06.2021;1859;;5 725;returned;Oliversmith13@yandex.ru;44369;6;3;3500.0;325.0;1900.0;6
23.12.2021;3224;;4 140;completed;Avalopez2007@outlook.com;44553;12;3;1900.0;240.0;2000.0;12
11.01.2022;1804;;5 190;completed;Avataylor1987@gmail.com;44428;8;3;890.0;3500.0;800.0;13
22.05.2021;1453;;1 387;returned;Isabellataylor1987@yandex.ru;44338;5;2;587.0;;800.0;5
05.10.2021;1322;;1 927;completed;Isabellasmith12@outlook.com;44474;10;3;240.0;587.0;1100.0;10
03.04.2021;3914;;4 887;completed;isabellasmith2007@gmail.com;44289;4;3;587.0;3500.0;800.0;4
22.12.2021;4131;;3 377;completed;sophiajackson33@gmail.com;44552;12;3;890.0;587.0;1900.0;12
10.10.2021;2145;;890;completed;Olivermartinez88@outlook.com;44479;10;3;325.0;325.0;240.0;10
11.03.2021;1517;;2 787;returned;Alexandermartinez1987@outlook.com;44258;3;3;1100.0;1100.0;587.0;3
03.03.2021;1673;;8 700;completed;Sophiaanderson1987@yandex.ru;44258;3;3;1900.0;1900.0;4900.0;3
27.10.2021;1637;;2 140;completed;Liamtaylor33@mail.ru;44279;3;3;800.0;1100.0;240.0;10
27.04.2021;3525;;1 365;completed;Isabellamoore13@yahoo.com;44313;4;3;325.0;240.0;800.0;4
25.07.2021;1265;;5 190;completed;Williambrown69@yandex.ru;44402;7;3;800.0;3500.0;890.0;7
28.10.2021;3891;;5 900;completed;Lucastaylor13@mail.ru;44401;7;3;1900.0;2000.0;2000.0;10
23.04.2021;3691;;6 600;completed;Oliverlopez13@mail.ru;44309;4;3;2000.0;1100.0;3500.0;4
30.08.2021;1776;;3 800;completed;Alexandermartinez33@yandex.ru;44438;8;3;1900.0;1100.0;800.0;8
12.07.2021;2362;;2 225;completed;Alexanderwilliams2007@mail.ru;44389;7;2;325.0;;1900.0;7
19.09.2021;2036;;1 930;completed;Lucasmartinez69@outlook.com;44275;3;3;240.0;800.0;890.0;9
10.01.2022;2760;;3 890;completed;Charlottewilliams0@yandex.ru;44373;6;3;1900.0;1100.0;890.0;13
22.04.2021;2548;;3 000;completed;liamsmith1987@gmail.com;44308;4;2;1100.0;1900.0;;4
20.12.2021;2339;;2 827;completed;Avawilliams69@yandex.ru;44305;4;3;240.0;2000.0;587.0;12
19.11.2021;2167;;3 825;completed;Sophiajackson69@yahoo.com;44519;11;2;325.0;3500.0;;11
03.04.2021;1652;;4 900;completed;Alexandermartinez13@mail.ru;44289;4;1;;;4900.0;4
29.05.2021;4133;;7 325;completed;Isabellasmith33@outlook.com;44345;5;3;3500.0;3500.0;325.0;5
23.07.2021;2623;;7 400;completed;Liamlopez33@yandex.ru;44400;7;3;2000.0;3500.0;1900.0;7
11.07.2021;2308;;5 465;completed;Alexandermartinez13@outlook.com;44388;7;3;4900.0;240.0;325.0;7
17.11.2021;1352;;2 400;completed;Isabellathomas0@yandex.ru;44322;5;3;800.0;800.0;800.0;11
08.03.2021;3007;;3 115;completed;Sophiajackson69@yahoo.com;44254;2;3;890.0;325.0;1900.0;3
28.06.2021;1619;;1 455;completed;Alexanderanderson1993@mail.ru;44375;6;3;240.0;890.0;325.0;6
17.03.2021;3623;;6 115;completed;Isabellasmith33@yahoo.com;44272;3;3;4900.0;325.0;890.0;3
27.04.2021;3858;;2 367;completed;Isabellathomas88@yahoo.com;44313;4;3;587.0;890.0;890.0;4
20.12.2021;2059;;6 000;completed;Charlottejackson33@yahoo.com;44400;7;2;4900.0;;1100.0;12
10.03.2021;2923;;3 680;completed;Avasmith69@yandex.ru;44265;3;3;890.0;1900.0;890.0;3
18.03.2021;2414;;1 152;completed;Williamsmith88@outlook.com;44273;3;3;240.0;325.0;587.0;3
02.06.2021;2280;;7 140;completed;Alexanderbrown33@yahoo.com;44349;6;3;2000.0;4900.0;240.0;6
26.10.2021;3024;;4 065;completed;Williamsmith88@yahoo.com;44495;10;3;325.0;3500.0;240.0;10
31.01.2022;3626;;4 300;returned;Liamsmith88@mail.ru;44592;13;2;800.0;3500.0;;13
07.04.2021;2061;;1 340;completed;lucaslopez0@gmail.com;44293;4;2;1100.0;240.0;;4
19.06.2021;2929;;2 912;completed;Alexanderbrown0@yahoo.com;44366;6;3;2000.0;587.0;325.0;6
04.05.2021;4231;;1 237;completed;Lucasanderson1987@mail.ru;44276;3;3;325.0;587.0;325.0;5
29.04.2021;3570;;2 565;completed;Sophialopez0@outlook.com;44315;4;3;325.0;240.0;2000.0;4
11.12.2021;2825;;5 187;completed;Lucasmartinez66@outlook.com;44541;12;3;1100.0;587.0;3500.0;12
29.09.2021;3131;;1 340;completed;Emmathomas0@mail.ru;44388;7;2;1100.0;;240.0;9
15.11.2021;3665;;3 587;completed;Oliveranderson33@outlook.com;44515;11;3;1100.0;1900.0;587.0;11
15.09.2021;2364;;2 787;completed;Alexanderbrown0@mail.ru;44299;4;3;587.0;1100.0;1100.0;9
08.03.2021;3179;;5 900;completed;Oliversmith13@gmail.com;44263;3;3;2000.0;2000.0;1900.0;3
31.03.2021;2171;;7 387;completed;Alexanderwilliams33@yahoo.com;44286;3;3;4900.0;1900.0;587.0;3
23.06.2021;3610;;912;completed;Sophiataylor69@outlook.com;44370;6;2;587.0;325.0;;6
04.12.2021;3029;;2 480;completed;Oliverbrown12@yahoo.com;44331;5;3;240.0;2000.0;240.0;12
04.01.2022;2873;;800;completed;sophiamartinez69@gmail.com;44448;9;1;800.0;;;13
26.05.2021;1986;;10 400;completed;Charlottejackson2007@yahoo.com;44342;5;3;3500.0;4900.0;2000.0;5
19.03.2021;2718;;5 500;returned;Isabellathomas2007@yandex.ru;44247;2;2;3500.0;2000.0;;3
18.09.2021;3282;;2 240;completed;Charlotteanderson66@gmail.com;44313;4;2;2000.0;240.0;;9
07.05.2021;3320;;5 800;completed;Oliverwilliams88@outlook.com;44323;5;3;1900.0;1900.0;2000.0;5
06.02.2022;3035;;8 000;completed;Avasmith88@mail.ru;44381;7;3;1100.0;4900.0;2000.0;14
23.01.2022;1311;;4 887;completed;charlottemoore12@gmail.com;44584;13;3;3500.0;587.0;800.0;13
22.05.2021;1746;;2 230;completed;Charlottethomas0@outlook.com;44338;5;3;1100.0;240.0;890.0;5
07.12.2021;4139;;3 215;completed;alexanderanderson1993@gmail.com;44537;12;3;2000.0;890.0;325.0;12
26.06.2021;3235;;4 225;completed;Sophiaanderson12@outlook.com;44373;6;3;2000.0;325.0;1900.0;6
07.06.2021;3996;;325;completed;avathomas88@gmail.com;44354;6;1;;;325.0;6
13.09.2021;2668;;2 187;completed;Lucasthomas88@mail.ru;44452;9;3;800.0;587.0;800.0;9
22.08.2021;1767;;6 030;completed;Emmabrown88@yandex.ru;44398;7;3;4900.0;890.0;240.0;8
24.06.2021;2806;;2 890;completed;Liamtaylor12@yandex.ru;44371;6;2;;2000.0;890.0;6
09.09.2021;3287;;5 727;completed;Williamlopez1987@yahoo.com;44366;6;3;587.0;240.0;4900.0;9
31.01.2022;4192;;8 900;completed;alexandertaylor2007@gmail.com;44285;3;3;2000.0;2000.0;4900.0;13
25.05.2021;3999;;3 125;completed;Isabellamartinez33@mail.ru;44336;5;3;325.0;2000.0;800.0;5
17.04.2021;2517;;3 680;completed;lucaslopez2007@gmail.com;44303;4;3;1900.0;890.0;890.0;4
08.03.2021;1946;;7 487;completed;Sophiataylor66@outlook.com;44263;3;3;587.0;4900.0;2000.0;3
10.09.2021;1748;;4 674;completed;alexandertaylor0@gmail.com;44449;9;3;587.0;587.0;3500.0;9
